villcode,county,district,village,agree_2025,disagree_2025,agree_2021,disagree_2021,agree_diff,disagree_diff,agree_pct_change,disagree_pct_change
10008110013,南投縣,水里鄉,郡坑村,116,36,79.0,48.0,37.0,-12.0,46.835443037974684,-25.0
10008110014,南投縣,水里鄉,上安村,316,126,211.0,133.0,105.0,-7.0,49.763033175355446,-5.263157894736842
10008110018,南投縣,水里鄉,興隆村,69,29,52.0,44.0,17.0,-15.0,32.69230769230769,-34.090909090909086
10008110016,南投縣,水里鄉,永興村,78,66,48.0,77.0,30.0,-11.0,62.5,-14.285714285714285
10008110017,南投縣,水里鄉,玉峰村,212,126,101.0,150.0,111.0,-24.0,109.9009900990099,-16.0
10008120004,南投縣,信義鄉,明德村,433,141,333.0,172.0,100.0,-31.0,30.03003003003003,-18.023255813953487
10008120005,南投縣,信義鄉,愛國村,160,46,82.0,58.0,78.0,-12.0,95.1219512195122,-20.689655172413794
10008120006,南投縣,信義鄉,自強村,201,73,98.0,107.0,103.0,-34.0,105.10204081632652,-31.775700934579437
10008120014,南投縣,信義鄉,豐丘村,152,59,79.0,79.0,73.0,-20.0,92.40506329113924,-25.31645569620253
10008120013,南投縣,信義鄉,新鄉村,102,32,113.0,36.0,-11.0,-4.0,-9.734513274336283,-11.11111111111111
10008120007,南投縣,信義鄉,羅娜村,289,58,251.0,90.0,38.0,-32.0,15.139442231075698,-35.55555555555556
10008120008,南投縣,信義鄉,望美村,173,45,195.0,130.0,-22.0,-85.0,-11.282051282051283,-65.38461538461539
10008120015,南投縣,信義鄉,卡里布安村,78,45,,,,,,
10008120009,南投縣,信義鄉,同富村,408,138,215.0,196.0,193.0,-58.0,89.76744186046511,-29.591836734693878
10008120010,南投縣,信義鄉,神木村,172,53,96.0,64.0,76.0,-11.0,79.16666666666666,-17.1875
10008120011,南投縣,信義鄉,東埔村,139,43,149.0,69.0,-10.0,-26.0,-6.7114093959731544,-37.68115942028986
10008120001,南投縣,信義鄉,人和村,208,46,173.0,55.0,35.0,-9.0,20.23121387283237,-16.363636363636363
10008120002,南投縣,信義鄉,地利村,200,41,203.0,49.0,-3.0,-8.0,-1.477832512315271,-16.3265306122449
10008120012,南投縣,信義鄉,雙龍村,87,26,56.0,21.0,31.0,5.0,55.35714285714286,23.809523809523807
10008120003,南投縣,信義鄉,潭南村,132,20,107.0,16.0,25.0,4.0,23.364485981308412,25.0
68000050001,桃園市,蘆竹區,新興里,477,229,413.0,830.0,64.0,-601.0,15.49636803874092,-72.40963855421687
68000050002,桃園市,蘆竹區,中福里,662,247,567.0,1084.0,95.0,-837.0,16.75485008818342,-77.2140221402214
68000050037,桃園市,蘆竹區,上興里,794,194,653.0,720.0,141.0,-526.0,21.592649310872893,-73.05555555555556
68000050036,桃園市,蘆竹區,中興里,1172,263,892.0,920.0,280.0,-657.0,31.390134529147986,-71.41304347826087
68000050003,桃園市,蘆竹區,新莊里,938,351,807.0,1185.0,131.0,-834.0,16.232961586121437,-70.37974683544303
68000050022,桃園市,蘆竹區,上竹里,700,185,635.0,794.0,65.0,-609.0,10.236220472440944,-76.70025188916877
68000050023,桃園市,蘆竹區,宏竹里,538,205,449.0,715.0,89.0,-510.0,19.821826280623608,-71.32867132867133
68000050004,桃園市,蘆竹區,大竹里,1184,319,903.0,1030.0,281.0,-711.0,31.118493909191585,-69.02912621359224
68000050021,桃園市,蘆竹區,富竹里,240,121,146.0,428.0,94.0,-307.0,64.38356164383562,-71.72897196261682
68000050006,桃園市,蘆竹區,蘆竹里,625,221,523.0,1048.0,102.0,-827.0,19.50286806883365,-78.91221374045801
68000050018,桃園市,蘆竹區,南興里,1256,314,1126.0,1065.0,130.0,-751.0,11.545293072824157,-70.51643192488262
68000050028,桃園市,蘆竹區,福昌里,1149,221,1055.0,905.0,94.0,-684.0,8.909952606635072,-75.58011049723757
68000050029,桃園市,蘆竹區,福興里,785,168,660.0,692.0,125.0,-524.0,18.939393939393938,-75.72254335260115
68000050039,桃園市,蘆竹區,正興里,786,254,701.0,811.0,85.0,-557.0,12.125534950071327,-68.68064118372381
68000050027,桃園市,蘆竹區,順興里,933,209,739.0,777.0,194.0,-568.0,26.251691474966172,-73.1016731016731
68000050030,桃園市,蘆竹區,蘆興里,285,68,265.0,329.0,20.0,-261.0,7.547169811320755,-79.33130699088146
68000050017,桃園市,蘆竹區,南榮里,764,242,722.0,798.0,42.0,-556.0,5.8171745152354575,-69.67418546365914
68000050007,桃園市,蘆竹區,南崁里,787,240,721.0,815.0,66.0,-575.0,9.153952843273231,-70.5521472392638
68000050008,桃園市,蘆竹區,錦興里,888,244,780.0,828.0,108.0,-584.0,13.846153846153847,-70.53140096618358
68000050035,桃園市,蘆竹區,興榮里,604,161,629.0,603.0,-25.0,-442.0,-3.97456279809221,-73.30016583747927
68000050020,桃園市,蘆竹區,錦中里,678,182,592.0,729.0,86.0,-547.0,14.527027027027026,-75.03429355281207
68000050019,桃園市,蘆竹區,長興里,407,90,383.0,474.0,24.0,-384.0,6.266318537859007,-81.0126582278481
68000050009,桃園市,蘆竹區,五福里,577,123,502.0,519.0,75.0,-396.0,14.940239043824702,-76.30057803468208
68000050033,桃園市,蘆竹區,中山里,801,161,639.0,588.0,162.0,-427.0,25.352112676056336,-72.61904761904762
68000050034,桃園市,蘆竹區,福祿里,610,160,524.0,653.0,86.0,-493.0,16.412213740458014,-75.49770290964778
68000050026,桃園市,蘆竹區,羊稠里,924,256,932.0,985.0,-8.0,-729.0,-0.8583690987124464,-74.01015228426397
68000050032,桃園市,蘆竹區,吉祥里,958,247,967.0,781.0,-9.0,-534.0,-0.9307135470527405,-68.37387964148527
68000050031,桃園市,蘆竹區,長壽里,1338,312,1228.0,1116.0,110.0,-804.0,8.957654723127035,-72.04301075268818
68000050025,桃園市,蘆竹區,營盤里,1251,308,1000.0,939.0,251.0,-631.0,25.1,-67.19914802981896
68000050038,桃園市,蘆竹區,營福里,710,175,636.0,643.0,74.0,-468.0,11.635220125786164,-72.78382581648522
68000050024,桃園市,蘆竹區,瓦窯里,839,183,706.0,570.0,133.0,-387.0,18.8385269121813,-67.89473684210526
68000050010,桃園市,蘆竹區,內厝里,360,147,321.0,598.0,39.0,-451.0,12.149532710280374,-75.4180602006689
68000050011,桃園市,蘆竹區,山鼻里,718,215,240.0,354.0,478.0,-139.0,199.16666666666666,-39.26553672316384
68000050012,桃園市,蘆竹區,山腳里,516,227,412.0,897.0,104.0,-670.0,25.24271844660194,-74.69342251950948
68000050013,桃園市,蘆竹區,外社里,177,108,150.0,469.0,27.0,-361.0,18.0,-76.97228144989339
68000050014,桃園市,蘆竹區,坑子里,185,110,160.0,457.0,25.0,-347.0,15.625,-75.92997811816193
68000050015,桃園市,蘆竹區,坑口里,337,113,320.0,661.0,17.0,-548.0,5.3125,-82.90468986384266
68000050016,桃園市,蘆竹區,海湖里,532,118,430.0,496.0,102.0,-378.0,23.72093023255814,-76.20967741935483
68000050040,桃園市,蘆竹區,濱海里,399,115,315.0,449.0,84.0,-334.0,26.666666666666668,-74.38752783964365
68000070004,桃園市,龜山區,大同里,1293,314,1050.0,1164.0,243.0,-850.0,23.142857142857142,-73.02405498281786
68000070012,桃園市,龜山區,大坑里,336,141,290.0,435.0,46.0,-294.0,15.862068965517242,-67.58620689655173
68000070019,桃園市,龜山區,大崗里,784,215,662.0,741.0,122.0,-526.0,18.429003021148034,-70.98515519568151
68000070027,桃園市,龜山區,大湖里,1218,352,1015.0,1021.0,203.0,-669.0,20.0,-65.52399608227229
68000070028,桃園市,龜山區,大華里,1891,491,1665.0,1859.0,226.0,-1368.0,13.573573573573574,-73.58795051102743
68000070006,桃園市,龜山區,山頂里,1086,284,965.0,997.0,121.0,-713.0,12.538860103626941,-71.51454363089267
68000070005,桃園市,龜山區,山福里,639,199,587.0,678.0,52.0,-479.0,8.858603066439523,-70.64896755162242
68000070014,桃園市,龜山區,山德里,964,308,879.0,1096.0,85.0,-788.0,9.670079635949943,-71.8978102189781
68000070013,桃園市,龜山區,中興里,953,260,891.0,902.0,62.0,-642.0,6.958473625140292,-71.17516629711751
68000070009,桃園市,龜山區,公西里,285,102,271.0,356.0,14.0,-254.0,5.166051660516605,-71.34831460674157
68000070020,桃園市,龜山區,文化里,1737,457,1375.0,1352.0,362.0,-895.0,26.327272727272728,-66.19822485207101
68000070031,桃園市,龜山區,文青里,2574,653,1674.0,1454.0,900.0,-801.0,53.76344086021505,-55.08940852819807
68000070003,桃園市,龜山區,兔坑里,855,217,703.0,861.0,152.0,-644.0,21.62162162162162,-74.79674796747967
68000070022,桃園市,龜山區,幸福里,928,251,839.0,844.0,89.0,-593.0,10.607866507747318,-70.260663507109
68000070029,桃園市,龜山區,長庚里,1246,363,755.0,1013.0,491.0,-650.0,65.03311258278146,-64.16584402764067
68000070011,桃園市,龜山區,南上里,336,144,327.0,467.0,9.0,-323.0,2.7522935779816518,-69.16488222698072
68000070021,桃園市,龜山區,南美里,487,157,408.0,503.0,79.0,-346.0,19.362745098039216,-68.78727634194831
68000070025,桃園市,龜山區,迴龍里,1228,391,1110.0,1245.0,118.0,-854.0,10.63063063063063,-68.59437751004016
68000070007,桃園市,龜山區,陸光里,1469,94,1523.0,252.0,-54.0,-158.0,-3.545633617859488,-62.698412698412696
68000070015,桃園市,龜山區,新路里,1060,339,1078.0,1210.0,-18.0,-871.0,-1.6697588126159555,-71.98347107438016
68000070030,桃園市,龜山區,新興里,651,113,582.0,349.0,69.0,-236.0,11.855670103092782,-67.621776504298
68000070026,桃園市,龜山區,新嶺里,754,238,646.0,761.0,108.0,-523.0,16.718266253869967,-68.72536136662286
68000070032,桃園市,龜山區,楓福里,819,188,698.0,674.0,121.0,-486.0,17.335243553008596,-72.10682492581603
68000070001,桃園市,龜山區,楓樹里,849,263,733.0,969.0,116.0,-706.0,15.82537517053206,-72.85861713106296
68000070023,桃園市,龜山區,福源里,478,121,392.0,391.0,86.0,-270.0,21.93877551020408,-69.0537084398977
68000070008,桃園市,龜山區,精忠里,1477,223,1426.0,721.0,51.0,-498.0,3.576437587657784,-69.07073509015257
68000070010,桃園市,龜山區,樂善里,3453,862,836.0,1085.0,2617.0,-223.0,313.0382775119617,-20.55299539170507
68000070024,桃園市,龜山區,龍華里,731,247,586.0,749.0,145.0,-502.0,24.744027303754265,-67.02269692923899
68000070017,桃園市,龜山區,龍壽里,214,143,226.0,465.0,-12.0,-322.0,-5.3097345132743365,-69.24731182795699
68000070002,桃園市,龜山區,龜山里,1316,387,1243.0,1342.0,73.0,-955.0,5.87288817377313,-71.16244411326379
68000070016,桃園市,龜山區,嶺頂里,667,240,654.0,856.0,13.0,-616.0,1.9877675840978593,-71.96261682242991
68000070018,桃園市,龜山區,舊路里,666,166,558.0,589.0,108.0,-423.0,19.35483870967742,-71.81663837011885
68000010076,桃園市,桃園區,三元里,932,207,780.0,751.0,152.0,-544.0,19.48717948717949,-72.43675099866844
68000010045,桃園市,桃園區,三民里,1063,222,1106.0,862.0,-43.0,-640.0,-3.887884267631103,-74.24593967517401
68000010057,桃園市,桃園區,大有里,1477,289,1316.0,1078.0,161.0,-789.0,12.23404255319149,-73.19109461966605
68000010078,桃園市,桃園區,大業里,1078,256,1022.0,973.0,56.0,-717.0,5.47945205479452,-73.6896197327852
68000010046,桃園市,桃園區,大興里,961,306,901.0,1088.0,60.0,-782.0,6.659267480577137,-71.875
68000010010,桃園市,桃園區,汴洲里,1533,408,1123.0,1468.0,410.0,-1060.0,36.5093499554764,-72.20708446866485
68000010005,桃園市,桃園區,忠義里,786,164,738.0,628.0,48.0,-464.0,6.504065040650407,-73.88535031847134
68000010038,桃園市,桃園區,青溪里,1609,421,752.0,1073.0,857.0,-652.0,113.9627659574468,-60.764212488350424
68000010047,桃園市,桃園區,春日里,1113,331,1034.0,1202.0,79.0,-871.0,7.640232108317215,-72.46256239600666
68000010006,桃園市,桃園區,會稽里,895,181,2102.0,1673.0,-1207.0,-1492.0,-57.42150333016175,-89.18111177525402
68000010015,桃園市,桃園區,萬壽里,169,68,145.0,246.0,24.0,-178.0,16.551724137931036,-72.35772357723577
68000010079,桃園市,桃園區,福元里,1197,249,945.0,884.0,252.0,-635.0,26.666666666666668,-71.83257918552036
68000010081,桃園市,桃園區,檜樂里,1329,299,,,,,,
68000010058,桃園市,桃園區,寶山里,973,210,1666.0,1487.0,-693.0,-1277.0,-41.596638655462186,-85.8776059179556
68000010082,桃園市,桃園區,寶民里,886,178,,,,,,
68000010004,桃園市,桃園區,大林里,1290,354,1269.0,1265.0,21.0,-911.0,1.6548463356973995,-72.01581027667984
68000010077,桃園市,桃園區,大樹里,743,167,688.0,808.0,55.0,-641.0,7.994186046511628,-79.33168316831683
68000010043,桃園市,桃園區,大豐里,1039,318,953.0,1089.0,86.0,-771.0,9.024134312696747,-70.79889807162535
68000010042,桃園市,桃園區,建國里,1146,347,1106.0,1109.0,40.0,-762.0,3.616636528028933,-68.71055004508565
68000010032,桃園市,桃園區,雲林里,1394,425,1304.0,1324.0,90.0,-899.0,6.901840490797547,-67.90030211480362
68000010044,桃園市,桃園區,福安里,813,265,869.0,882.0,-56.0,-617.0,-6.444188722669736,-69.95464852607711
68000010033,桃園市,桃園區,福林里,1280,367,1253.0,1389.0,27.0,-1022.0,2.154828411811652,-73.57811375089993
68000010041,桃園市,桃園區,豐林里,1359,392,1367.0,1468.0,-8.0,-1076.0,-0.5852231163130944,-73.29700272479565
68000010020,桃園市,桃園區,中和里,229,106,261.0,351.0,-32.0,-245.0,-12.260536398467432,-69.8005698005698
68000010040,桃園市,桃園區,中興里,1273,322,1088.0,1373.0,185.0,-1051.0,17.003676470588236,-76.54770575382375
68000010001,桃園市,桃園區,文化里,251,88,227.0,258.0,24.0,-170.0,10.572687224669604,-65.89147286821705
68000010021,桃園市,桃園區,文昌里,151,70,134.0,246.0,17.0,-176.0,12.686567164179104,-71.54471544715447
68000010002,桃園市,桃園區,文明里,350,104,338.0,351.0,12.0,-247.0,3.5502958579881656,-70.37037037037037
68000010031,桃園市,桃園區,北門里,303,121,290.0,440.0,13.0,-319.0,4.482758620689655,-72.5
68000010008,桃園市,桃園區,民生里,339,93,319.0,358.0,20.0,-265.0,6.269592476489027,-74.02234636871509
68000010009,桃園市,桃園區,永興里,297,134,309.0,436.0,-12.0,-302.0,-3.8834951456310676,-69.26605504587155
68000010034,桃園市,桃園區,光興里,884,329,921.0,1213.0,-37.0,-884.0,-4.017372421281216,-72.87716405605936
68000010019,桃園市,桃園區,西門里,338,99,293.0,346.0,45.0,-247.0,15.358361774744028,-71.38728323699422
68000010025,桃園市,桃園區,西湖里,292,85,309.0,323.0,-17.0,-238.0,-5.501618122977346,-73.68421052631578
68000010003,桃園市,桃園區,武陵里,271,95,299.0,323.0,-28.0,-228.0,-9.364548494983277,-70.58823529411765
68000010007,桃園市,桃園區,長美里,167,99,168.0,301.0,-1.0,-202.0,-0.5952380952380952,-67.109634551495
68000010026,桃園市,桃園區,南門里,1275,330,1183.0,1292.0,92.0,-962.0,7.776838546069316,-74.45820433436533
68000010027,桃園市,桃園區,南華里,243,78,237.0,367.0,6.0,-289.0,2.5316455696202533,-78.7465940054496
68000010023,桃園市,桃園區,中山里,1408,349,1481.0,1393.0,-73.0,-1044.0,-4.929101958136394,-74.94615936826992
68000010064,桃園市,桃園區,中平里,1044,288,1008.0,947.0,36.0,-659.0,3.571428571428571,-69.58817317845829
68000010030,桃園市,桃園區,中正里,1654,436,1481.0,1389.0,173.0,-953.0,11.681296421336935,-68.61051115910726
68000010029,桃園市,桃園區,中成里,1631,453,1041.0,1222.0,590.0,-769.0,56.67627281460135,-62.929623567921446
68000010062,桃園市,桃園區,中信里,1091,280,1131.0,1077.0,-40.0,-797.0,-3.5366931918656057,-74.00185701021356
68000010065,桃園市,桃園區,中原里,1052,250,1090.0,925.0,-38.0,-675.0,-3.486238532110092,-72.97297297297297
68000010066,桃園市,桃園區,中泰里,1004,228,1021.0,805.0,-17.0,-577.0,-1.665034280117532,-71.67701863354037
68000010070,桃園市,桃園區,中聖里,1402,289,1352.0,957.0,50.0,-668.0,3.698224852071006,-69.80146290491118
68000010054,桃園市,桃園區,中路里,871,246,818.0,779.0,53.0,-533.0,6.47921760391198,-68.42105263157895
68000010055,桃園市,桃園區,中德里,1336,310,1318.0,1357.0,18.0,-1047.0,1.3657056145675266,-77.15549005158438
68000010052,桃園市,桃園區,文中里,1385,341,878.0,886.0,507.0,-545.0,57.744874715261965,-61.51241534988713
68000010028,桃園市,桃園區,玉山里,960,332,911.0,1149.0,49.0,-817.0,5.378704720087816,-71.10530896431679
68000010053,桃園市,桃園區,泰山里,820,207,831.0,799.0,-11.0,-592.0,-1.3237063778580023,-74.09261576971214
68000010035,桃園市,桃園區,龍山里,687,165,677.0,607.0,10.0,-442.0,1.4771048744460855,-72.8171334431631
68000010060,桃園市,桃園區,龍安里,1240,245,1089.0,1011.0,151.0,-766.0,13.86593204775023,-75.76656775469831
68000010036,桃園市,桃園區,龍岡里,1325,284,1264.0,1052.0,61.0,-768.0,4.825949367088608,-73.00380228136882
68000010056,桃園市,桃園區,龍祥里,1233,244,1043.0,778.0,190.0,-534.0,18.21668264621285,-68.63753213367609
68000010071,桃園市,桃園區,龍壽里,1480,348,1217.0,1251.0,263.0,-903.0,21.61051766639277,-72.18225419664267
68000010059,桃園市,桃園區,龍鳳里,1737,435,1583.0,1396.0,154.0,-961.0,9.72836386607707,-68.83954154727793
68000010017,桃園市,桃園區,中埔里,684,164,362.0,615.0,322.0,-451.0,88.95027624309392,-73.33333333333333
68000010049,桃園市,桃園區,中寧里,1381,266,1297.0,1111.0,84.0,-845.0,6.4764841942945255,-76.05760576057605
68000010069,桃園市,桃園區,北埔里,1080,209,993.0,914.0,87.0,-705.0,8.761329305135952,-77.13347921225383
68000010011,桃園市,桃園區,永安里,907,299,821.0,1238.0,86.0,-939.0,10.475030450669914,-75.8481421647819
68000010050,桃園市,桃園區,同安里,2050,460,1926.0,1956.0,124.0,-1496.0,6.438213914849429,-76.48261758691206
68000010072,桃園市,桃園區,同德里,1414,301,1405.0,1177.0,9.0,-876.0,0.6405693950177936,-74.42650807136788
68000010061,桃園市,桃園區,自強里,1896,430,1693.0,1523.0,203.0,-1093.0,11.990549320732427,-71.76625082074852
68000010018,桃園市,桃園區,西埔里,569,208,511.0,821.0,58.0,-613.0,11.350293542074363,-74.66504263093789
68000010073,桃園市,桃園區,明德里,762,173,760.0,685.0,2.0,-512.0,0.2631578947368421,-74.74452554744525
68000010012,桃園市,桃園區,東埔里,855,275,806.0,1066.0,49.0,-791.0,6.079404466501241,-74.20262664165104
68000010016,桃園市,桃園區,長安里,675,215,625.0,858.0,50.0,-643.0,8.0,-74.94172494172494
68000010063,桃園市,桃園區,長德里,1071,325,1003.0,1198.0,68.0,-873.0,6.779661016949152,-72.87145242070116
68000010048,桃園市,桃園區,信光里,1366,357,1235.0,1538.0,131.0,-1181.0,10.607287449392713,-76.78803641092328
68000010067,桃園市,桃園區,南埔里,1227,319,986.0,1108.0,241.0,-789.0,24.442190669371197,-71.20938628158845
68000010051,桃園市,桃園區,莊敬里,2005,414,2094.0,1608.0,-89.0,-1194.0,-4.2502387774594075,-74.25373134328358
68000010024,桃園市,桃園區,慈文里,1251,323,1157.0,1290.0,94.0,-967.0,8.124459809853068,-74.96124031007751
68000010022,桃園市,桃園區,新埔里,1127,233,2289.0,1904.0,-1162.0,-1671.0,-50.764525993883794,-87.7626050420168
68000010075,桃園市,桃園區,瑞慶里,1237,266,1175.0,1086.0,62.0,-820.0,5.276595744680851,-75.50644567219152
68000010080,桃園市,桃園區,經國里,1187,220,,,,,,
68000010074,桃園市,桃園區,寶安里,1864,380,1637.0,1449.0,227.0,-1069.0,13.866829566279781,-73.77501725327812
68000010068,桃園市,桃園區,寶慶里,1342,318,1360.0,1200.0,-18.0,-882.0,-1.3235294117647058,-73.5
68000010039,桃園市,桃園區,朝陽里,392,168,379.0,515.0,13.0,-347.0,3.430079155672823,-67.37864077669903
68000010037,桃園市,桃園區,成功里,905,245,927.0,877.0,-22.0,-632.0,-2.373247033441208,-72.06385404789054
68000010013,桃園市,桃園區,東門里,634,170,691.0,666.0,-57.0,-496.0,-8.24891461649783,-74.47447447447448
68000010014,桃園市,桃園區,東山里,458,125,362.0,448.0,96.0,-323.0,26.519337016574585,-72.09821428571429
68000060001,桃園市,大園區,大園里,1112,360,1013.0,1320.0,99.0,-960.0,9.772951628825272,-72.72727272727273
68000060002,桃園市,大園區,田心里,1289,313,1065.0,1449.0,224.0,-1136.0,21.032863849765256,-78.39889579020014
